Secretaria_de_Atencao_Primaria_a_Saude_-_SAPS/MS_,Unnamed:_1,Unnamed:_2,Unnamed:_3,Unnamed:_4,Unnamed:_5,Unnamed:_6,Unnamed:_7,Unnamed:_8,Unnamed:_9
5,23,3514,3452,9947,1,19292,3,0,1152
1,15,1369,4034,17348,1,31669,3,0,1394
5,22,3770,3455,923,1,29542,3,0,1193
4,18,2823,2375,23523,1,16514,3,0,965
1,19,1088,2350,7372,1,22065,3,0,530
5,22,3770,3455,850,1,19982,3,0,543
0,8,4142,2364,6925,1,21474,3,0,880
1,16,818,3769,8106,1,4709,3,0,1314
2,13,236,3257,5529,1,1750,3,0,1530
4,10,2194,668,13260,1,13599,3,0,1035
2,13,232,3197,5083,1,1723,3,0,633
4,25,2877,226,562,1,28509,3,0,1067
4,10,2586,2919,21624,1,15258,3,0,983
4,25,3041,2084,2317,1,24145,3,0,586
2,2,64,349,18162,1,26830,3,0,640
5,23,3472,2112,24661,1,19192,3,0,542
2,26,312,1017,11962,1,2115,3,0,865
5,23,3531,3834,9247,1,19339,3,0,1049
1,16,614,103,23029,0,24663,3,0,569
0,6,4217,524,86,1,26779,3,0,1127
5,17,3323,2009,10484,1,18756,3,0,615
1,5,875,1021,7519,1,5334,3,0,982
5,22,3781,3624,15678,1,20010,3,0,606
1,5,922,1889,15287,1,5734,3,0,939
1,19,1090,2408,23529,1,7057,3,0,552
4,10,2424,1808,3153,1,14547,3,0,795
1,5,832,52,8990,1,23479,3,0,1039
1,4,1935,2058,21983,1,22488,3,0,640
4,10,2331,1310,2927,1,14111,3,0,545
4,25,3199,3556,15133,1,23665,3,0,595
2,13,262,3979,24808,1,27316,3,0,867
2,13,232,3197,16457,1,1725,3,0,772
2,13,262,3979,5067,1,1909,3,0,979
4,25,2954,1191,1890,1,29347,3,0,593
4,25,2911,621,886,1,29454,3,0,610
0,6,4217,524,21029,1,21937,3,0,594
4,10,2633,3253,13463,1,15444,3,0,1540
5,22,3721,2552,4086,1,19759,3,0,817
4,18,2851,3833,15441,1,16739,3,0,1060
4,10,2668,3510,20756,1,15549,3,0,199
4,10,2309,1189,18482,1,14032,3,0,1313
1,5,915,1791,10298,1,5675,3,0,277
5,17,3274,1082,20568,1,18589,3,0,1350
1,16,703,1665,11040,1,4150,3,0,588
1,4,1760,547,13412,1,11423,3,0,1459
1,15,1407,810,14271,1,8700,3,0,1015
1,5,978,3118,21930,1,22370,3,0,1061
4,25,3023,1858,2275,1,22219,3,0,1521
1,5,925,2003,10049,1,5815,3,0,1121
1,9,431,411,11681,1,2611,3,0,1237
0,6,4217,524,95,1,25364,3,0,613
1,19,1066,1876,8800,1,6829,3,0,869
1,9,529,2597,12140,1,3165,3,0,640
1,9,579,3609,4917,1,28786,3,0,541
2,13,211,2528,5304,1,1583,3,0,784
0,8,4214,3956,7997,1,21745,3,0,1026
1,9,465,1176,15408,1,29916,3,0,984
0,11,3847,399,6557,1,20146,3,0,1594
1,16,818,3769,15548,1,4747,3,0,949
4,7,2792,3971,9990,1,29682,3,0,861
1,19,1126,3531,10168,1,23878,3,0,1244
5,22,3634,1209,4141,1,19595,3,0,267
1,4,2062,3430,23614,1,25317,3,0,1459
0,6,4217,524,97,1,31141,3,0,543
4,25,3199,3556,2380,1,25649,3,0,572
1,1,1589,2042,13884,1,32195,3,0,625
5,17,3313,1768,21792,1,18712,3,0,1339
1,1,1625,3068,20511,1,10703,3,0,813
1,5,911,1708,7772,1,5630,3,0,1339
1,19,1126,3531,10158,1,7201,3,0,588
4,25,2891,320,23879,1,25998,3,0,564
0,11,3908,3829,13226,1,20601,3,0,1426
1,5,839,197,11104,1,4978,3,0,944
1,16,777,3027,11043,1,4483,3,0,573
0,12,4000,3412,9887,1,20955,3,0,780
2,20,18,3099,15277,1,161,3,0,926
1,4,1804,945,7039,1,11673,3,0,1038
0,6,4217,524,14756,1,21964,3,0,567
4,25,3193,3461,24327,1,26432,3,0,871
2,13,143,297,12011,0,1059,3,0,928
4,10,2135,238,3579,1,13365,3,0,1504
1,16,818,3769,8094,1,4682,3,0,987
4,25,2984,1492,2314,1,17481,3,0,611
1,15,1399,649,5902,1,8578,3,0,778
4,25,3222,3720,2237,1,18421,3,0,1584
5,17,3271,655,12997,1,18575,3,0,784
4,25,3152,3030,2044,1,30085,3,0,876
0,11,3859,1008,6744,1,20331,3,0,954
4,10,2340,1340,3569,1,14139,3,0,1624
0,6,4217,524,11228,1,26526,3,0,1171
0,8,4125,2075,13366,1,21428,3,0,795
2,13,224,2959,19102,0,1676,3,0,541
1,16,739,2308,11746,1,4276,3,0,1244
4,10,2130,207,15355,1,13348,3,0,788
0,8,4110,1673,6909,1,21375,3,0,1072
2,2,66,439,15778,0,331,3,0,572
1,16,818,3769,8089,1,4668,3,0,1517
4,25,3149,2997,23620,1,17938,3,0,1649
1,5,988,3346,10362,1,6334,3,0,565
0,6,4217,524,109,1,26613,3,0,978
1,5,929,2120,9722,1,5904,3,0,599
1,15,1493,3065,16386,1,9766,3,0,1459
1,9,577,3534,18507,1,3468,3,0,0
4,25,2868,153,2077,0,16823,3,0,622
0,8,4174,3084,24600,1,29566,3,0,1226
0,11,3904,3396,22973,1,20574,3,0,182
1,19,1139,3381,6720,1,7250,3,0,640
4,7,2792,3971,19434,1,27489,3,0,1037
4,25,2870,180,1649,1,16828,3,0,548
5,22,3589,717,20359,1,19513,3,0,538
1,4,1923,1977,9123,1,12355,3,0,628
2,13,225,2990,5159,1,1681,3,0,103
2,13,164,732,5090,1,1271,3,0,1346
4,25,3202,3638,16783,1,18320,3,0,0
1,4,1761,553,6957,1,11428,3,0,1617
4,7,2775,597,9998,1,15965,3,0,0
4,25,3040,2061,24608,1,26996,3,0,1125
1,4,2053,3350,563,1,28525,3,0,1059
4,10,2164,493,2450,1,13496,3,0,1656
1,4,1800,902,16603,1,11661,3,0,858
1,5,839,197,14820,1,30318,3,0,1170
2,13,191,2345,14003,1,1445,3,0,801
5,23,3430,681,23855,1,19077,3,0,1110
2,26,302,783,8647,1,2094,3,0,946
1,16,818,3769,21562,1,4824,3,0,1285
1,15,1491,2986,14129,1,9656,3,0,922
2,26,400,2565,19617,1,2381,3,0,1341
2,26,400,2565,18087,1,2377,3,0,1628
0,6,4217,524,87,1,21925,3,0,940
4,25,3044,2152,1703,1,29768,3,0,991
4,10,2394,1651,19689,1,14387,3,0,1070
0,8,4100,1475,6849,1,21341,3,0,532
4,10,2392,1646,16435,1,32073,3,0,1134
1,16,725,2025,16109,1,4228,3,0,1237
0,8,4181,3228,21432,1,24080,3,0,843
0,8,4136,2303,8039,1,21457,3,0,869
2,26,400,2565,9253,1,2355,3,0,651
1,4,1971,2459,9517,1,12575,3,0,827
0,12,3980,2941,7191,1,20899,3,0,1604
4,10,2432,1880,3301,1,14576,3,0,825
1,15,1522,3697,5971,1,9986,3,0,281
1,5,1007,3993,21555,1,22740,3,0,924
1,9,453,862,21189,1,2756,3,0,835
1,14,1321,3445,15002,1,8166,3,0,566
4,10,2618,3120,2819,1,15383,3,0,987
1,4,1784,724,14156,1,11588,3,0,617
1,19,1017,254,20202,1,6591,3,0,1348
4,25,2879,247,2341,1,16874,3,0,880
5,22,3827,3954,24667,1,29958,3,0,640
4,10,2744,3869,3218,1,15808,3,0,903
4,10,2618,3120,2816,1,15382,3,0,770
1,19,1117,3265,8848,1,7146,3,0,622
4,25,2963,1275,18509,1,17346,3,0,585
1,5,981,3256,7788,1,6268,3,0,0
0,8,4148,2466,6866,1,21497,3,0,973
2,2,92,2081,1402,1,605,3,0,0
1,4,2007,2999,15565,1,12786,3,0,864
4,10,2204,737,17495,1,31237,3,0,1354
0,12,3936,1054,7107,1,28036,3,0,1241
0,12,3915,102,20996,1,20636,3,0,938
1,5,931,2154,17725,1,5920,3,0,1269
4,10,2425,1839,3261,1,14548,3,0,1114
1,15,1491,2986,204,1,9595,3,0,540
2,2,64,349,17036,1,327,3,0,1270
4,25,3202,3638,13637,1,18293,3,0,541
4,25,3106,2696,1909,1,24989,3,0,539
1,9,557,3193,8568,1,3350,3,0,1021
4,10,2408,1697,3402,1,14459,3,0,1138
1,9,474,1404,8477,1,2878,3,0,899
1,5,830,19,11697,1,4898,3,0,1081
0,8,4026,177,23648,1,25392,3,0,1584
5,22,3741,2867,4021,1,24374,3,0,629
2,13,166,823,14981,1,1313,3,0,1426
4,10,2235,860,2505,1,13743,3,0,546
4,25,2916,669,1564,1,17043,3,0,355
1,15,1518,3414,7861,1,9955,3,0,838
0,8,4053,635,18846,1,21206,3,0,840
1,15,1425,1342,23006,1,24844,3,0,1109
4,10,2470,2142,17978,1,14757,3,0,554
2,13,166,823,44,1,1304,3,0,799
1,4,2093,3986,7241,1,30428,3,0,640
2,13,178,1299,5632,1,1369,3,0,884
1,19,1117,3265,8846,1,7144,3,0,634
1,9,451,811,8181,1,2712,3,0,1562
4,10,2264,977,22272,1,23033,3,0,544
1,4,1710,25,24320,1,26543,3,0,1323
5,22,3729,2652,14430,1,19786,3,0,1460
5,22,3827,3954,3947,1,24899,3,0,1562
2,26,400,2565,19848,1,2384,3,0,181
4,10,2321,1249,17977,1,14082,3,0,1009
4,25,3191,3454,1875,1,18143,3,0,607
4,10,2330,1301,22963,1,24556,3,0,11
1,5,999,3854,23092,1,6484,3,0,1233
2,26,291,296,18474,1,2075,3,0,1240
1,16,818,3769,18125,1,22862,3,0,24
5,17,3323,2009,10496,1,24373,3,0,773
1,5,839,197,24247,1,26273,3,0,870
4,10,2604,3049,2433,1,15348,3,0,899
2,13,141,140,22630,1,976,3,0,1383
0,8,4026,177,6196,1,21048,3,0,830
2,13,148,347,15817,1,31193,3,0,627
1,15,1491,2986,18229,1,9733,3,0,615
4,10,2458,2019,23671,1,25666,3,0,814
1,5,887,1421,11083,1,5430,3,0,566
2,20,15,2889,9297,1,28564,3,0,831
2,13,213,2595,5205,1,24892,3,0,698
1,5,922,1889,14170,1,5754,3,0,868
1,1,1557,674,12778,1,10257,3,0,948
4,10,2104,4038,24259,1,26252,3,0,574
1,5,884,1336,8998,1,5417,3,0,1154
5,23,3431,715,10676,1,29099,3,0,1607
1,14,1324,3477,19503,1,23244,3,0,629
4,25,3092,2589,474,1,28329,3,0,1006
1,24,1650,721,17938,1,10847,3,0,858
1,9,418,206,20905,1,2479,3,0,607
4,10,2239,879,21312,1,23820,3,0,1083
1,5,900,1556,10182,1,28275,3,0,846
2,13,195,2110,5007,1,1483,3,0,1285
0,8,4095,1398,16761,1,30054,3,0,1071
5,23,3530,3823,24511,1,29024,3,0,900
1,1,1638,3767,12821,1,10775,3,0,835
0,8,4115,1759,689,1,27379,3,0,612
1,14,1275,2354,5720,1,7951,3,0,943
1,14,1225,3983,5246,1,23337,3,0,549
1,16,652,689,18370,1,3962,3,0,1383
5,23,3420,443,15081,1,19047,3,0,781
4,10,2602,3033,3377,1,15322,3,0,1361
4,10,2200,701,20400,1,13625,3,0,559
2,13,227,3103,5510,1,1691,3,0,1050
2,20,8,1436,9616,1,28277,3,0,1584
4,25,3021,1825,14683,1,23438,3,0,965
4,25,3216,3439,13434,1,28081,8,0,1059
1,15,1404,802,15099,1,8641,3,0,1494
1,16,806,3633,8073,1,4548,3,0,1146
0,11,3902,3391,24774,1,20563,3,0,1240
1,9,545,2925,8304,1,3276,3,0,1237
1,9,539,2775,4954,1,31021,3,0,1004
4,25,3085,2525,22523,1,23492,3,0,880
1,5,837,193,18914,1,4944,3,0,814
4,10,2445,1955,2635,1,14657,3,0,572
1,15,1422,1278,6058,1,8800,3,0,1377
0,6,4217,524,123,1,25467,3,0,532
1,1,1589,2042,15908,1,10492,3,0,1016
4,25,3086,2529,22806,1,24301,3,0,1625
4,18,2823,2375,151,1,16460,3,0,1597
2,13,237,3273,11280,1,1784,3,0,1251
1,1,1629,3457,12708,1,10716,3,0,803
4,10,2297,1131,3124,1,23916,3,0,999
1,15,1532,3817,12422,1,10045,3,0,1226
1,5,922,1889,12640,1,5775,3,0,626
2,26,397,3708,9186,0,2327,3,0,90
1,15,1505,3443,12542,1,9839,3,0,1237
1,15,1481,2668,16429,1,9392,3,0,1138
0,12,3936,1054,15106,1,20765,3,0,535
1,14,1280,2495,10614,1,7965,3,0,537
0,11,3844,195,11894,1,20129,3,0,1017
4,25,3199,3556,2386,1,24853,3,0,906
1,4,1903,1790,17323,1,31633,3,0,552
1,15,1462,2000,14096,1,9166,3,0,576
5,22,3698,2300,4065,1,19715,3,0,235
1,5,978,3118,10318,1,6249,3,0,1096
2,13,162,656,316,1,27630,3,0,982
0,8,4093,1392,17152,1,25811,3,0,624
1,19,1040,2637,7552,1,6702,3,0,1201
4,25,2871,187,2055,1,16832,3,0,592
0,8,4178,3187,6850,1,21597,3,0,571
5,22,3580,618,3890,1,19495,3,0,961
4,25,2942,1063,18841,1,17200,3,0,1193
1,5,871,891,21400,1,5298,3,0,573
1,9,456,899,8450,1,2778,3,0,976
1,9,411,86,17696,1,2447,3,0,770
4,10,2312,1202,23254,1,14043,3,0,637
1,24,1657,1240,8910,1,10883,3,0,1448
1,4,2029,3251,13921,1,12884,3,0,858
1,4,1784,724,24404,1,26325,3,0,815
1,4,1902,1789,16647,1,12239,3,0,1447
2,13,137,57,18347,1,25952,3,0,0
1,9,511,2168,8363,1,3092,3,0,1482
2,20,14,2757,9333,1,31362,3,0,1371
4,25,3202,3638,13635,1,27916,6,0,1530
0,11,3861,1019,615,1,20364,3,0,613
1,4,1902,1789,18837,1,12246,3,0,1004
1,4,2012,3026,9569,1,12812,3,0,934
4,25,3149,2997,19611,1,17943,3,0,1216
1,5,853,407,20084,1,5081,3,0,809
1,15,1491,2986,18,1,9517,3,0,587
1,5,911,1708,20769,1,5655,3,0,990
1,15,1500,3177,14874,1,9813,3,0,943
4,10,2658,3477,22259,1,22998,3,0,1009
4,18,2834,3002,4608,1,16625,3,0,1335
0,12,3912,88,7175,1,20626,3,0,795
1,19,1038,1070,8851,1,22640,3,0,1350
1,4,1774,651,6994,1,25475,3,0,1512
1,1,1589,2042,1076,1,10442,3,0,538
2,13,164,732,18680,1,1278,3,0,1026
1,1,1545,218,22722,1,31927,3,0,623
1,16,688,1303,13525,1,4090,3,0,552
4,18,2851,3833,4670,1,16725,3,0,875
4,10,2706,3319,2468,1,15657,3,0,1193
1,1,1640,3895,22230,1,22889,3,0,1510
4,10,2260,971,2855,1,13834,3,0,1023
1,24,1685,2776,9970,1,11068,3,0,1581
0,12,3911,77,8725,1,20614,3,0,580
2,3,270,2035,20276,1,2011,3,0,782
1,16,818,3769,8091,1,4671,3,0,1197
2,13,203,2426,23635,0,1533,3,0,1372
2,2,83,1653,1467,1,23376,3,0,1076
4,10,2574,2799,18578,1,15182,3,0,1459
0,12,3997,3296,7081,1,20937,3,0,989
4,10,2135,238,23961,1,13372,3,0,1541
4,10,2746,3886,16370,1,15853,3,0,1026
4,18,2829,2658,4738,1,16552,3,0,851
4,10,2335,1328,21442,1,14131,3,0,656
1,16,729,2122,6363,1,4240,3,0,1037
4,7,2771,4028,8142,1,23094,3,0,1663
0,6,4217,524,102,1,26087,3,0,553
1,5,959,2603,8944,1,6119,3,0,814
4,25,2919,1085,1881,1,17126,3,0,596
4,10,2214,764,13507,1,13681,3,0,818
0,11,3896,3048,14562,1,20538,3,0,812
1,1,1553,517,18737,1,10242,3,0,1079
2,13,188,1785,15861,1,1423,3,0,924
4,25,2916,669,15071,1,17103,3,0,597
4,10,2219,790,15314,1,22116,3,0,1394
4,10,2118,106,2422,1,13301,3,0,203
4,18,2796,267,24324,1,16129,3,0,937
1,5,900,1556,12280,1,5552,3,0,1064
4,10,2498,2274,20640,1,14842,3,0,46
4,10,2458,2019,23918,1,14717,3,0,546
2,26,400,2565,9254,1,2353,3,0,265
0,6,4217,524,22039,1,25469,3,0,910
0,6,4217,524,11229,1,26623,3,0,952
4,7,2789,3074,12107,1,27663,3,0,783
5,22,3546,107,23508,1,19416,3,0,1362
4,18,2829,2658,4501,0,16548,3,0,921
1,1,1589,2042,1072,1,10432,3,0,1015
4,10,2263,976,21479,1,13901,3,0,965
1,15,1427,1364,14138,1,8842,3,0,840
4,10,2386,1598,3510,1,25983,3,0,585
0,11,3850,462,23764,1,25491,3,0,1000
2,2,61,194,15842,1,310,3,0,555
1,5,923,1894,5466,1,5789,3,0,1383
1,15,1529,3785,7815,1,10020,3,0,1149
0,6,4217,524,21990,1,22463,3,0,560
0,12,3946,1687,7196,1,20797,3,0,559
5,23,3536,4015,18622,1,19370,3,0,1492
1,5,911,1708,7773,1,5631,3,0,1153
2,13,141,140,20229,1,1028,3,0,1041
4,25,3225,3739,22940,1,23013,3,0,590
1,4,1851,1517,7463,1,11933,3,0,616
2,13,165,750,5161,1,26704,3,0,112
1,9,491,1831,8547,1,3005,3,0,561
0,8,4168,2857,6893,1,21566,3,0,532
4,25,2961,1243,21808,0,17335,3,0,856
1,4,1971,2459,9521,1,12579,3,0,543
4,10,2253,953,20128,1,24462,3,0,902
4,10,2584,2897,3686,1,15250,3,0,1103
4,18,2830,2741,15044,1,16587,3,0,1029
1,15,1540,3961,6084,0,10082,3,0,1086
0,12,3988,3553,7178,1,20918,3,0,1103
0,8,4052,851,14993,1,21198,3,0,982
1,24,1689,2874,7659,0,11087,3,0,836
0,11,3874,1728,10133,1,20444,3,0,566
1,19,1085,2261,6687,1,6895,3,0,1125
4,10,2144,329,21739,1,22314,3,0,1317
0,8,4039,410,15650,1,21172,3,0,957
1,5,983,3220,8914,1,6285,3,0,551
2,13,169,946,5503,1,1333,3,0,636
2,13,148,347,15817,1,1087,3,0,1614
1,15,1448,1771,17909,1,9051,3,0,1594
1,4,2053,3350,9367,0,12975,3,0,601
1,4,1818,1066,22097,1,22687,3,0,921
0,11,3908,3829,13225,1,25751,3,0,638
2,13,226,3070,5191,1,1685,3,0,923
1,14,1201,618,5719,1,7514,3,0,611
2,13,149,422,23380,1,31050,3,0,1025
4,10,2678,3594,13905,1,15591,3,0,571
2,2,89,2031,16016,1,476,3,0,992
1,16,818,3769,18479,1,4783,3,0,165
1,5,937,2238,23865,0,25586,3,0,967
5,22,3796,3387,4084,0,20027,3,0,807
1,15,1426,1360,17632,0,8821,3,0,1167
1,9,598,3842,13896,1,3701,3,0,588
4,25,3141,2935,2101,1,23974,3,0,542
1,15,1387,466,11599,1,8510,3,0,616
2,13,154,515,12088,1,24754,3,0,1086
1,14,1349,3425,16361,1,8253,3,0,876
2,13,212,2542,5574,1,1585,3,0,1273
5,22,3600,867,24707,1,27480,3,0,559
0,11,3893,2840,18769,1,20518,3,0,1339
1,5,960,2684,12850,1,6128,3,0,1284
4,10,2411,1746,2949,1,14474,3,0,1154
1,9,408,51,8234,1,2426,3,0,1081
4,10,2181,590,13259,0,13564,3,0,553
4,10,2101,315,3565,0,13236,3,0,618
2,2,92,2081,1382,1,577,3,0,1055
1,5,922,1889,17576,1,5757,3,0,0
4,10,2519,2478,3696,1,14950,3,0,640
4,25,3085,2525,18266,1,23734,3,0,880
0,8,4076,1096,6846,1,21266,3,0,1510
4,10,2526,2531,13325,1,14974,3,0,575
1,15,1480,2663,7864,1,9342,3,0,943
1,9,576,3601,8356,1,3446,3,0,825
1,19,1047,1350,21352,1,6760,3,0,624
1,5,845,303,23324,1,25109,3,0,1350
4,25,2865,133,23931,1,25730,3,0,1533
2,13,257,3814,18814,1,1883,3,0,1215
2,2,83,1653,1324,1,430,3,0,569
4,18,2834,3002,4615,1,16635,3,0,1090
2,2,92,2081,1406,1,28667,3,0,630
0,8,4181,3228,6902,1,21611,3,0,1149
5,23,3431,715,10676,1,19079,3,0,957
5,23,3434,857,12189,1,19089,3,0,609
4,10,2222,793,16220,1,29982,3,0,918
2,2,92,2081,23258,1,25005,3,0,155
1,5,899,1535,11931,1,5527,3,0,535
1,1,1559,702,18655,1,10272,3,0,1403
0,11,3873,1720,11783,1,20440,3,0,1584
4,25,2944,1114,13776,1,17277,3,0,544
1,9,436,472,23976,1,27882,3,0,556
1,19,1021,343,17080,1,29655,3,0,634
4,25,2980,1462,2311,1,27750,8,0,1459
1,5,887,1421,21599,1,22587,3,0,629
1,5,1007,3993,21556,1,22721,3,0,576
0,8,4172,3022,17733,1,21583,3,0,616
0,11,3855,684,18743,1,20302,3,0,626
2,13,193,2097,11185,1,22333,3,0,596
1,4,1983,2672,9873,1,12638,3,0,568
4,25,3191,3454,1740,1,27424,3,0,640
0,12,3929,703,23928,1,25654,3,0,1536
4,10,2707,3335,3576,1,15659,3,0,1009
1,9,440,558,20603,1,2660,3,0,564
0,11,3861,1019,13179,1,20362,3,0,1048
4,10,2528,2533,2566,1,14985,3,0,1276
1,14,1210,836,16033,1,7660,3,0,1510
0,6,4217,524,15912,1,21970,3,0,570
4,7,2792,3971,347,1,28853,3,0,1356
1,15,1500,3177,13950,1,31940,3,0,1009
4,25,3083,2515,2339,1,17754,3,0,856
1,24,1663,1639,9965,1,25833,3,0,1015
4,25,2890,307,1889,1,23378,3,0,609
1,15,1389,539,5213,1,8521,3,0,998
4,18,2814,2057,16339,1,28797,3,0,542
1,4,2061,3416,19642,1,13028,3,0,0
5,22,3612,963,4267,1,19561,3,0,604
1,9,483,1488,15493,1,29944,3,0,1262
1,19,1024,470,16482,1,6615,3,0,1328
4,25,3155,3038,18548,1,17984,3,0,759
0,6,4217,524,24457,1,26743,3,0,909
2,13,255,3803,16743,1,30042,3,0,1563
5,23,3476,2250,6799,1,19200,3,0,787
4,10,2104,4038,3733,1,13243,3,0,998
4,10,2150,344,2413,1,13441,3,0,1496
1,4,1954,2312,10116,1,12492,3,0,911
4,25,3051,2206,17493,1,32052,3,0,1246
5,17,3398,3891,10383,1,18986,3,0,1574
1,5,922,1889,15322,1,5766,3,0,1262
1,4,1760,547,13393,1,11417,3,0,629
4,25,3201,3615,2248,1,18231,3,0,617
0,12,4000,3412,20139,1,30254,8,0,932
4,10,2731,3791,19891,1,30489,8,0,90
5,22,3670,1608,4124,1,19673,3,0,1577
4,7,2791,3357,15294,1,28406,3,0,1203
1,19,1011,58,7357,1,6562,3,0,1107
1,1,1545,218,1038,1,31929,3,0,1100
4,10,2690,3627,2425,1,15625,3,0,880
4,25,2916,669,1547,1,17015,3,0,616
1,15,1537,3946,12602,1,10069,3,0,918
1,4,1744,378,23564,1,25304,3,0,1641
1,4,1744,378,20609,1,11359,3,0,571
2,13,162,656,23808,1,25527,3,0,579
4,25,3065,2346,13136,1,17730,3,0,628
5,23,3487,2584,9940,1,19231,3,0,1328
1,24,1688,2908,7600,1,11082,3,0,591
1,5,950,2541,16018,1,6063,3,0,1075
4,10,2155,432,2798,1,13465,3,0,152
2,2,92,2081,18224,1,617,3,0,1389
1,4,1885,1695,16640,1,12156,3,0,601
1,4,2010,3021,18190,1,12798,3,0,1594
2,0,44,1207,20393,1,250,3,0,1048
4,10,2222,793,3149,1,13710,3,0,835
2,13,203,2426,11292,0,1535,3,0,1489
1,14,1220,1055,10986,0,7702,3,0,1099
1,19,1099,2662,7408,1,7085,3,0,1056
1,19,1087,2313,9466,1,6947,3,0,635
2,13,164,732,22217,1,22923,3,0,1262
1,5,883,1321,20316,1,5414,3,0,591
5,22,3673,1727,15550,1,19679,3,0,1263
4,10,2128,200,3834,1,13326,3,0,1273
1,9,549,2938,17917,1,3297,3,0,0
2,26,400,2565,23782,1,25551,3,0,722
4,25,2867,151,20746,1,16820,3,0,976
4,18,2811,1701,4519,1,16283,3,0,582
4,25,3165,3126,22596,1,23684,3,0,550
4,10,2506,2337,2599,1,14894,3,0,1072
1,15,1481,2668,5979,1,9355,3,0,575
4,25,2927,866,19018,1,17166,3,0,905
2,13,149,422,5703,1,1127,3,0,1037
4,25,2877,226,23052,1,16849,3,0,600
1,15,1491,2986,31,1,9537,3,0,980
4,25,2988,1534,23165,1,17486,3,0,587
1,9,411,86,19774,1,2452,3,0,563
1,1,1589,2042,16064,1,32218,3,0,579
2,13,210,2539,11237,1,1577,3,0,920
2,26,329,1474,15544,1,30087,3,0,803
5,22,3542,54,14346,1,19381,3,0,944
4,10,2411,1746,3156,1,25178,3,0,976
2,13,154,515,12091,1,27928,3,0,1448
4,25,3002,1629,2210,1,17522,3,0,541
2,13,212,2542,11215,1,1589,3,0,0
4,10,2537,2640,22724,1,24017,3,0,596
0,8,4158,2605,18126,1,21517,3,0,580
4,25,3164,3125,16585,1,30013,3,0,542
0,11,3866,1183,10716,1,20414,3,0,801
4,10,2425,1839,19875,1,14552,3,0,841
0,8,4017,4040,16867,1,29969,3,0,863
2,13,166,823,24384,1,26073,3,0,530
2,2,105,3293,1475,1,767,3,0,1065
1,5,973,2975,5476,1,6195,3,0,1415
1,15,1448,1771,6007,1,9006,3,0,1351
1,19,1040,2637,23314,1,31851,3,0,1068
4,10,2276,1038,3682,1,13944,3,0,1262
1,19,1088,2350,7397,1,7003,3,0,0
1,4,2095,4010,15410,1,13219,3,0,1097
4,10,2133,223,2459,1,13357,3,0,1425
1,5,949,2524,11782,1,30148,3,0,542
1,4,2068,3732,16713,1,13057,3,0,1114
1,16,744,2387,13551,1,4292,3,0,913
5,17,3319,1851,10433,1,18725,3,0,803
0,8,4028,181,16267,1,21126,3,0,1009
0,11,3884,2327,9929,1,20479,3,0,1053
1,9,577,3534,24516,1,26478,3,0,0
1,1,1640,3895,14841,1,10801,3,0,625
1,4,1787,741,7016,1,11609,3,0,1251
1,15,1433,1510,15429,1,8901,3,0,1078
5,23,3516,3593,6789,1,19295,3,0,1127
2,3,270,2035,17521,1,31412,3,0,607
0,8,4179,3191,10417,1,21598,3,0,615
2,26,283,183,10689,1,22494,3,0,1317
1,15,1491,2986,23695,1,9693,3,0,629
4,10,2763,2163,2494,1,15928,3,0,1459
4,10,2450,1981,23343,1,14683,3,0,1457
1,15,1491,2986,17172,1,31316,3,0,786
1,16,818,3769,23114,1,24843,3,0,946
4,10,2598,2993,460,1,27110,3,0,1099
1,5,1006,3999,16088,1,6531,3,0,593
0,12,3981,2966,21974,1,22452,3,0,613
4,10,2411,1746,22778,1,24179,3,0,1149
1,5,847,345,10332,1,5028,3,0,1125
4,10,2438,1895,3070,1,31426,3,0,1103
4,10,2150,344,2404,1,13431,3,0,636
2,13,135,28,5127,1,913,3,0,541
0,11,3861,1019,14989,1,20363,3,0,954
4,25,3051,2206,18477,1,17699,3,0,613
4,10,2317,1233,18336,1,14072,3,0,612
4,18,2851,3833,4706,1,16732,3,0,786
1,16,717,1958,6475,1,4198,3,0,613
5,23,3531,3834,21003,1,19358,3,0,874
1,4,1834,1363,17872,1,11843,3,0,640
2,2,92,2081,1417,1,614,3,0,1000
1,16,624,326,936,1,29547,3,0,822
4,10,2547,2678,24621,1,15097,3,0,847
4,18,2802,725,4391,0,16185,3,0,1443
1,5,853,407,20081,1,22143,3,0,1159
1,4,1758,538,21716,1,11406,3,0,593
4,25,3235,3850,13087,1,18461,3,0,899
5,17,3323,2009,10474,1,18741,3,0,831
1,1,1575,1498,12713,1,10347,3,0,542
0,12,3967,2476,10420,1,20852,3,0,587
1,1,1589,2042,16945,1,32287,3,0,1574
0,12,3913,90,19737,1,20631,3,0,532
5,17,3350,2772,16809,1,18847,3,0,1521
5,23,3467,2010,6780,1,19183,3,0,851
2,13,183,1585,22954,1,24572,3,0,1037
4,18,2818,2198,12241,1,26629,3,0,590
4,25,2878,227,15521,1,16872,3,0,1125
0,8,4044,526,22457,1,23702,3,0,1026
4,10,2651,3294,22081,1,15495,3,0,538
2,2,90,2078,1300,1,479,3,0,1634
1,15,1492,3011,17820,1,31656,3,0,582
0,11,3865,1168,14800,1,27632,3,0,573
4,18,2799,374,4542,1,16150,3,0,875
4,10,2230,831,297,1,13735,3,0,998
1,15,1515,3374,20639,1,9935,3,0,598
4,18,2808,1647,4637,1,16258,3,0,0
